HH:MM:SS,DLMACTHP(Mbps),DLGrant,DLSchUserNum,UsFlag,PCI,DLRb_Used,DLSuMcs,DLreduceMcs,DLSchMcs,DLRank,IBLER(%),ResBLER(%),sumPdschDrb(byte),cntDrbIsZero,DLAvailRb,CQI,BwpId,BwpFreqOffset,BwpBw,CRNTI
"11:57:43","0.00","4","1.00","0.00","200.00","16.00","13.25","0.00","0.00","1.75","0.00","0.00","0","4","245.00","6.50","1.00","0.00","245.00","11320|5304"
"11:57:43","2.56","41","1.24","0.00","200.00","130.95","15.00","5.32","5.32","1.0","0.00","0.00","727315","20","239.68","7.01","1.00","0.00","245.00","11472|2874"
"11:57:43","0.00","1","1.00","0.00","200.00","16.00","17.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","10.00","1.00","0.00","245.00","11805|4796"
"11:57:43","58.91","201","1.05","0.00","200.00","194.54","25.15","23.43","23.43","2.0","0.00","0.00","35104797","47","242.07","12.45","1.00","0.00","245.00","11924|6737"
"11:57:43","0.00","2","1.00","0.00","200.00","10.00","12.50","3.00","3.00","2.0","0.00","0.00","0","2","234.50","11.00","1.00","0.00","245.00","12191|9101"
"11:57:43","0.01","9","1.11","0.00","200.00","4.44","13.13","3.38","3.38","2.0","0.00","0.00","0","8","242.67","6.67","1.00","0.00","245.00","9729|8604"
"11:57:44","0.01","2","1.00","0.00","200.00","16.00","13.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","10199|4690"
"11:57:44","0.15","24","1.08","0.00","200.00","7.83","18.67","5.46","5.46","2.0","0.00","0.00","0","24","243.25","10.08","1.00","16.00","217.00","10211|2069"
"11:57:44","0.00","1","1.00","0.00","200.00","16.00","21.00","1.00","1.00","3.0","0.00","0.00","0","1","245.00","13.00","1.00","0.00","245.00","11249|4990"
"11:57:44","0.00","1","1.00","0.00","200.00","16.00","9.00","0.00","0.00","1.0","0.00","0.00","0","1","224.00","6.00","1.00","0.00","245.00","11320|5304"
"11:57:44","0.33","65","1.05","0.00","200.00","25.85","13.88","3.31","3.31","1.0","0.00","0.00","0","60","241.90","6.52","1.00","0.00","245.00","11472|2874"
"11:57:44","0.01","6","1.17","0.00","200.00","16.00","25.67","2.00","2.00","2.0","0.00","0.00","0","6","241.50","12.50","1.00","0.00","245.00","11924|6737"
"11:57:44","0.01","6","1.17","0.00","200.00","4.67","15.33","3.33","3.33","2.0","0.00","0.00","0","6","245.00","7.17","1.00","0.00","245.00","9729|8604"
"11:57:45","0.08","17","1.06","0.00","200.00","18.82","13.12","2.41","2.41","2.0","0.00","0.00","0","17","243.76","6.82","1.00","0.00","245.00","10199|4690"
"11:57:45","1.08","55","1.15","0.00","200.00","19.35","18.38","7.71","7.71","2.0","0.00","0.00","0","55","241.95","9.95","1.00","16.00","217.00","10211|2069"
"11:57:45","0.33","51","1.10","0.00","200.00","25.41","14.06","5.54","5.54","1.0","0.00","0.00","0","50","243.76","6.39","1.00","0.00","245.00","11472|2874"
"11:57:45","0.00","3","1.33","0.00","200.00","4.00","15.67","2.00","2.00","3.0","0.00","0.00","0","3","245.00","9.00","1.00","0.00","245.00","11805|4796"
"11:57:45","0.08","14","1.07","0.00","200.00","17.14","25.00","3.50","3.50","2.0","0.00","0.00","0","14","242.00","12.14","1.00","0.00","245.00","11924|6737"
"11:57:45","0.01","6","1.33","0.00","200.00","4.67","14.00","2.00","2.00","2.0","0.00","0.00","0","5","241.50","7.33","1.00","0.00","245.00","9729|8604"
"11:57:46","0.01","4","1.25","0.00","200.00","16.00","18.25","1.00","1.00","2.0","0.00","0.00","0","4","245.00","8.50","1.00","0.00","245.00","10199|4690"
"11:57:46","0.01","9","1.11","0.00","200.00","4.00","17.78","1.78","1.78","2.0","0.00","0.00","0","9","240.33","10.33","1.00","16.00","217.00","10211|2069"
"11:57:46","0.00","1","1.00","0.00","200.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","4.00","1.00","0.00","245.00","11320|5304"
"11:57:46","3.76","116","1.02","0.00","200.00","118.29","14.05","8.40","8.40","1.0","0.00","0.00","2085805","65","242.47","7.36","1.00","0.00","245.00","11472|2874"
"11:57:46","0.01","2","1.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","2","234.50","12.50","1.00","0.00","245.00","11924|6737"
"11:57:46","0.00","3","1.00","0.00","200.00","4.00","13.67","1.67","1.67","2.0","0.00","0.00","0","3","245.00","12.33","1.00","0.00","245.00","12191|9101"
"11:57:46","0.01","8","1.13","0.00","200.00","4.00","14.63","4.38","4.38","2.0","0.00","0.00","0","8","239.75","7.75","1.00","0.00","245.00","9729|8604"
"11:57:46","0.00","1","2.00","0.00","200.00","16.00","10.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","9736|4352"
"11:57:47","0.01","7","1.33","0.00","200.00","16.00","14.92","0.25","0.25","2.0","0.00","0.00","0","7","239.75","7.17","1.00","0.00","245.00","10199|4690"
"11:57:47","0.00","6","1.33","0.00","200.00","4.00","17.67","2.00","2.00","2.0","0.00","0.00","0","6","245.00","10.33","1.00","16.00","217.00","10211|2069"
"11:57:47","17.63","516","1.03","0.00","200.00","109.20","10.81","9.61","9.61","1.0","0.00","0.00","739765","422","242.11","6.73","1.00","0.00","245.00","11472|2874"
"11:57:47","7.74","48","1.19","0.00","200.00","124.73","25.89","19.05","19.05","2.0","0.00","0.00","2104301","22","241.50","12.02","1.00","0.00","245.00","11924|6737"
"11:57:47","0.01","4","1.00","0.00","200.00","6.00","14.25","3.25","3.25","2.0","0.00","0.00","0","4","245.00","7.75","1.00","0.00","245.00","9729|8604"
"11:57:47","0.00","4","1.25","0.00","200.00","10.00","9.00","0.25","0.25","1.0","25.00","0.00","0","4","239.75","8.75","1.00","0.00","245.00","9906|5797"
"11:57:48","0.15","15","1.07","0.00","200.00","20.27","16.07","5.07","5.07","1.87","20.00","0.00","6","14","240.80","10.33","1.00","0.00","245.00","10155|10291"
"11:57:48","0.00","1","1.00","0.00","200.00","4.00","18.00","3.00","3.00","2.0","0.00","0.00","0","1","245.00","10.00","1.00","16.00","217.00","10211|2069"
"11:57:48","3.30","130","1.01","0.00","200.00","82.70","14.31","7.56","7.56","1.0","0.00","0.00","115034","91","240.52","6.84","1.00","0.00","245.00","11472|2874"
"11:57:48","0.04","8","1.00","0.00","200.00","16.00","25.75","4.38","4.38","2.0","0.00","0.00","0","8","239.75","12.38","1.00","0.00","245.00","11924|6737"
"11:57:48","0.00","3","1.00","0.00","200.00","4.00","14.67","3.00","3.00","2.0","0.00","0.00","0","3","238.00","7.67","1.00","0.00","245.00","9729|8604"
"11:57:49","0.54","40","1.27","0.00","200.00","24.52","19.90","2.89","2.89","1.99","2.94","0.00","0","34","241.04","8.65","1.00","0.00","245.00","10155|10291"
"11:57:49","0.00","5","1.00","0.00","200.00","4.00","18.00","2.20","2.20","2.0","0.00","0.00","0","5","245.00","10.00","1.00","16.00","217.00","10211|2069"
"11:57:49","0.01","9","1.13","0.00","200.00","16.00","7.38","0.13","0.13","1.44","22.22","0.00","6","8","238.44","11.19","1.00","0.00","245.00","11288|9333"
"11:57:49","0.02","3","1.33","0.00","200.00","32.00","10.50","4.00","4.00","1.67","0.00","0.00","0","2","238.00","8.00","1.00","0.00","245.00","11320|5304"
"11:57:49","4.95","231","1.08","0.00","200.00","84.09","13.29","4.08","4.08","1.0","1.25","1.25","159666","147","240.98","7.13","1.00","0.00","245.00","11472|2874"
"11:57:49","0.01","4","2.00","0.00","200.00","4.00","16.50","4.25","4.25","3.0","0.00","0.00","0","4","239.75","9.00","1.00","0.00","245.00","11805|4796"
"11:57:49","0.00","2","1.50","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","12.00","1.00","0.00","245.00","11924|6737"
"11:57:49","0.00","2","1.00","0.00","200.00","4.00","13.50","6.00","6.00","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","9729|8604"
"11:57:49","0.00","4","1.00","0.00","200.00","10.00","22.75","1.00","1.00","1.0","0.00","0.00","6","3","245.00","10.50","1.00","0.00","245.00","9906|5797"
"11:57:50","1.15","51","1.25","0.00","200.00","37.73","19.11","2.91","2.91","2.0","5.13","0.00","2524","37","240.08","8.68","1.00","0.00","245.00","10155|10291"
"11:57:50","0.05","9","1.22","0.00","200.00","7.11","19.33","6.00","6.00","2.0","0.00","0.00","0","9","240.33","10.67","1.00","16.00","217.00","10211|2069"
"11:57:50","0.00","1","1.00","0.00","200.00","16.00","25.00","2.00","2.00","2.0","0.00","0.00","0","1","224.00","11.00","1.00","0.00","245.00","11092|1435"
"11:57:50","0.00","2","1.50","0.00","200.00","16.00","12.50","0.00","0.00","1.5","0.00","0.00","0","2","234.50","8.50","1.00","0.00","245.00","11288|9333"
"11:57:50","10.79","203","1.14","0.00","200.00","125.52","12.84","5.86","5.86","1.0","0.00","0.00","2074456","134","240.96","7.73","1.00","0.00","245.00","11472|2874"
"11:57:50","8.46","41","1.39","0.00","200.00","166.24","25.58","21.61","21.61","2.0","0.00","0.00","1610637","19","242.44","12.66","1.00","0.00","245.00","11924|6737"
"11:57:50","0.00","3","1.33","0.00","200.00","4.00","13.00","4.33","4.33","2.0","0.00","0.00","0","3","245.00","6.67","1.00","0.00","245.00","9729|8604"
"11:57:50","0.00","1","1.00","0.00","200.00","16.00","22.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","5.00","1.00","0.00","245.00","9906|5797"
"11:57:51","0.20","26","1.42","0.00","200.00","22.77","15.13","0.72","0.72","1.89","0.00","0.00","0","22","240.22","7.05","1.00","0.00","245.00","10155|10291"
"11:57:51","0.02","17","1.35","0.00","200.00","4.47","18.18","3.41","3.41","2.0","0.00","0.00","0","17","238.82","10.24","1.00","16.00","217.00","10211|2069"
"11:57:51","7.63","299","1.15","0.00","200.00","94.23","13.19","5.23","5.23","1.0","0.00","0.00","378681","208","241.23","6.52","1.00","0.00","245.00","11472|2874"
"11:57:51","0.00","3","1.33","0.00","200.00","16.00","15.67","0.00","0.00","1.67","66.67","0.00","6","2","245.00","11.00","1.00","0.00","245.00","11567|225"
"11:57:51","0.01","4","1.25","0.00","200.00","4.00","15.75","3.25","3.25","3.0","0.00","0.00","0","4","245.00","7.75","1.00","0.00","245.00","11805|4796"
"11:57:51","0.02","10","2.08","0.00","200.00","16.00","25.28","0.80","0.80","2.0","0.00","0.00","0","10","241.64","11.60","1.00","0.00","245.00","11924|6737"
"11:57:51","0.00","3","1.00","0.00","200.00","4.00","11.67","1.33","1.33","2.0","0.00","0.00","0","3","245.00","11.00","1.00","0.00","245.00","12191|9101"
"11:57:51","0.00","1","2.00","0.00","200.00","16.00","22.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","12.00","1.00","0.00","245.00","9906|5797"
"11:57:52","0.11","20","1.40","0.00","200.00","20.00","9.47","1.02","1.02","2.0","0.00","0.00","0","18","238.66","4.91","1.00","0.00","245.00","10155|10291"
"11:57:52","0.00","4","1.25","0.00","200.00","4.00","18.25","2.25","2.25","2.0","0.00","0.00","0","4","245.00","10.25","1.00","16.00","217.00","10211|2069"
"11:57:52","0.01","6","2.00","0.00","200.00","16.00","13.33","0.33","0.33","1.92","0.00","0.00","0","6","236.25","8.25","1.00","0.00","245.00","11288|9333"
"11:57:52","8.00","275","1.32","0.00","200.00","136.99","8.73","4.22","4.22","1.0","0.00","0.00","1300711","151","241.31","6.10","1.00","0.00","245.00","11472|2874"
"11:57:52","0.00","3","2.00","0.00","200.00","16.00","11.00","0.00","0.00","1.0","0.00","0.00","0","3","224.00","6.00","1.00","0.00","245.00","11567|225"
"11:57:52","0.00","3","1.33","0.00","200.00","4.00","19.33","1.33","1.33","4.0","0.00","0.00","0","3","245.00","14.00","1.00","0.00","245.00","11793|8922"
"11:57:52","0.01","4","2.25","0.00","200.00","13.25","25.00","0.56","0.56","2.0","0.00","0.00","0","4","239.75","12.94","1.00","0.00","245.00","11924|6737"
"11:57:52","0.00","3","1.67","0.00","200.00","4.00","16.33","6.33","6.33","2.0","0.00","0.00","0","3","245.00","8.00","1.00","0.00","245.00","9729|8604"
"11:57:52","0.00","1","1.00","0.00","200.00","16.00","20.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","7.00","1.00","0.00","245.00","9906|5797"
"11:57:53","0.07","20","1.20","0.00","200.00","17.60","12.82","0.53","0.53","2.0","0.00","0.00","0","20","241.18","4.98","1.00","0.00","245.00","10155|10291"
"11:57:53","0.01","15","1.13","0.00","200.00","4.00","18.47","1.67","1.67","2.0","0.00","0.00","0","15","243.60","9.87","1.00","16.00","217.00","10211|2069"
"11:57:53","0.06","19","1.21","0.00","200.00","6.32","22.83","5.06","5.06","2.0","0.00","0.00","0","18","239.47","9.26","1.00","0.00","245.00","10945|5907"
"11:57:53","3.25","47","1.45","0.00","200.00","79.72","14.03","3.45","3.45","2.0","8.70","0.00","193345","39","240.41","8.77","1.00","0.00","245.00","11288|9333"
"11:57:53","3.03","183","1.32","0.00","200.00","74.49","10.51","4.15","4.15","1.0","0.00","0.65","424146","123","242.59","6.82","1.00","0.00","245.00","11472|2874"
"11:57:53","0.00","5","1.20","0.00","200.00","16.00","11.00","0.00","0.00","2.6","0.00","0.00","0","3","236.60","7.40","1.00","0.00","245.00","11567|225"
"11:57:53","0.01","5","1.00","0.00","200.00","16.00","25.00","0.50","0.50","2.0","0.00","0.00","0","5","240.80","12.05","1.00","0.00","245.00","11924|6737"
"11:57:53","0.01","7","1.29","0.00","200.00","5.71","12.14","2.14","2.14","2.0","0.00","0.00","0","7","245.00","11.29","1.00","0.00","245.00","12191|9101"
"11:57:53","0.00","2","1.50","0.00","200.00","4.00","12.50","6.50","6.50","1.0","0.00","0.00","0","2","224.00","5.00","1.00","0.00","245.00","12381|2491"
"11:57:53","0.00","2","1.50","0.00","200.00","4.00","13.00","0.00","0.00","2.0","0.00","0.00","0","1","245.00","7.00","1.00","0.00","245.00","9729|8604"
"11:57:53","0.00","2","1.00","0.00","200.00","4.00","17.00","4.50","4.50","1.0","0.00","0.00","0","2","245.00","9.00","1.00","0.00","245.00","9906|5797"
"11:57:54","0.00","4","1.25","0.00","200.00","16.00","13.00","0.00","0.00","1.75","0.00","0.00","0","4","245.00","5.25","1.00","0.00","245.00","10155|10291"
"11:57:54","0.00","4","1.75","0.00","200.00","4.00","18.50","1.75","1.75","2.0","0.00","0.00","0","4","245.00","9.75","1.00","16.00","217.00","10211|2069"
"11:57:54","0.00","1","1.00","0.00","200.00","4.00","23.00","1.00","1.00","2.0","0.00","0.00","0","1","245.00","9.00","1.00","0.00","245.00","10945|5907"
"11:57:54","0.01","3","1.00","0.00","200.00","16.00","19.89","0.33","0.33","2.0","0.00","0.00","0","3","239.17","9.94","1.00","0.00","245.00","11288|9333"
"11:57:54","0.53","60","1.06","0.00","200.00","28.70","14.11","2.96","2.96","1.0","0.00","0.00","23999","57","243.83","6.90","1.00","0.00","245.00","11472|2874"
"11:57:54","0.01","6","1.17","0.00","200.00","16.00","13.33","0.00","0.00","3.0","0.00","0.00","0","6","231.00","8.33","1.00","0.00","245.00","11567|225"
"11:57:54","0.01","11","1.18","0.00","200.00","4.00","15.36","2.45","2.45","3.0","0.00","0.00","0","11","239.27","8.36","1.00","0.00","245.00","11805|4796"
"11:57:54","7.95","30","1.08","0.00","200.00","181.80","26.00","8.41","8.41","2.0","0.00","0.00","3839720","6","241.64","13.20","1.00","0.00","245.00","11924|6737"
"11:57:54","0.00","3","1.33","0.00","200.00","4.00","14.33","4.33","4.33","2.0","0.00","0.00","0","3","245.00","7.67","1.00","0.00","245.00","9729|8604"
"11:57:54","0.00","1","1.00","0.00","200.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","9.00","1.00","0.00","245.00","9736|4352"
"11:57:54","0.00","5","1.00","0.00","200.00","7.20","22.00","3.80","3.80","1.0","0.00","0.00","0","5","236.60","10.60","1.00","0.00","245.00","9906|5797"
"11:57:55","0.00","3","1.00","0.00","200.00","16.00","12.33","0.00","0.00","1.0","33.33","0.00","0","3","245.00","11.00","1.00","0.00","245.00","10139|1312"
"11:57:55","0.07","16","1.00","0.00","200.00","6.00","19.63","6.13","6.13","2.0","0.00","0.00","0","16","241.06","11.13","1.00","16.00","217.00","10211|2069"
"11:57:55","0.00","2","1.00","0.00","200.00","4.00","23.00","2.00","2.00","2.0","0.00","0.00","0","2","234.50","9.50","1.00","0.00","245.00","10945|5907"
"11:57:55","0.13","5","1.36","0.00","200.00","118.40","8.40","3.20","3.20","1.0","0.00","0.00","0","4","241.18","5.18","1.00","0.00","245.00","11472|2874"
"11:57:55","0.03","7","1.00","0.00","200.00","16.00","9.57","1.71","1.71","2.71","0.00","0.00","0","7","230.00","7.86","1.00","0.00","245.00","11567|225"
"11:57:55","1.04","17","1.08","0.00","200.00","67.71","25.98","2.55","2.55","2.0","0.00","0.00","4261","14","239.75","13.05","1.00","0.00","245.00","11924|6737"
"11:57:55","0.00","3","1.00","0.00","200.00","4.00","9.67","1.67","1.67","2.0","0.00","0.00","0","3","245.00","10.67","1.00","0.00","245.00","12191|9101"
"11:57:55","0.00","2","1.50","0.00","200.00","4.00","12.50","6.00","6.00","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","9729|8604"
"11:57:55","0.00","9","1.05","0.00","200.00","6.67","20.16","1.53","1.53","1.0","11.11","0.00","0","9","242.79","10.16","1.00","0.00","245.00","9906|5797"
"11:57:56","0.00","4","1.00","0.00","200.00","16.00","17.50","0.00","0.00","1.25","25.00","0.00","0","4","239.75","10.00","1.00","0.00","245.00","10139|1312"
"11:57:56","0.01","7","1.00","0.00","200.00","16.00","17.86","1.14","1.14","1.86","0.00","0.00","0","7","239.00","9.14","1.00","0.00","245.00","10155|10291"
"11:57:56","0.00","2","1.00","0.00","200.00","4.00","18.50","0.00","0.00","2.0","0.00","0.00","0","2","245.00","10.00","1.00","16.00","217.00","10211|2069"
"11:57:56","0.06","21","1.10","0.00","200.00","5.52","22.38","5.29","5.29","2.0","0.00","0.00","0","21","241.00","8.90","1.00","0.00","245.00","10945|5907"
"11:57:56","0.04","8","1.25","0.00","200.00","18.00","16.88","1.88","1.88","1.88","0.00","0.00","0","8","242.38","8.75","1.00","0.00","245.00","11288|9333"
"11:57:56","0.07","19","1.04","0.00","200.00","44.63","9.80","0.51","0.51","1.0","0.00","0.00","0","9","242.06","5.14","1.00","0.00","245.00","11472|2874"
"11:57:56","0.01","6","1.17","0.00","200.00","4.67","15.50","3.00","3.00","3.0","0.00","0.00","0","6","238.00","8.00","1.00","0.00","245.00","11805|4796"
"11:57:56","0.01","2","1.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","2","245.00","12.50","1.00","0.00","245.00","11924|6737"
"11:57:56","0.00","3","1.33","0.00","200.00","4.00","9.67","1.67","1.67","2.0","0.00","0.00","0","3","238.00","10.67","1.00","0.00","245.00","12191|9101"
"11:57:56","0.11","8","1.13","0.00","200.00","23.00","14.57","6.57","6.57","2.0","0.00","0.00","0","7","245.00","7.63","1.00","0.00","245.00","9729|8604"
"11:57:56","0.00","7","1.02","0.00","200.00","5.71","23.73","0.59","0.59","1.0","0.00","0.00","0","7","242.95","12.44","1.00","0.00","245.00","9906|5797"
"11:57:57","0.01","6","1.17","0.00","200.00","16.00","8.67","1.33","1.33","1.83","0.00","0.00","0","6","234.50","6.50","1.00","0.00","245.00","10139|1312"
"11:57:57","0.13","21","1.14","0.00","200.00","23.62","15.64","5.55","5.55","2.0","0.00","9.09","0","11","241.00","7.43","1.00","0.00","245.00","10155|10291"
"11:57:57","0.00","8","1.13","0.00","200.00","4.00","18.63","1.25","1.25","2.0","0.00","0.00","0","8","245.00","10.38","1.00","16.00","217.00","10211|2069"
"11:57:57","0.14","30","1.20","0.00","200.00","6.40","22.67","6.37","6.37","2.0","0.00","0.00","0","30","243.60","9.50","1.00","0.00","245.00","10945|5907"
"11:57:57","0.02","11","1.09","0.00","200.00","16.00","17.36","1.09","1.09","2.0","0.00","0.00","0","11","245.00","8.82","1.00","0.00","245.00","11288|9333"
"11:57:57","0.13","11","1.18","0.00","200.00","69.82","7.00","4.63","4.63","1.0","0.00","0.00","0","8","239.27","5.64","1.00","0.00","245.00","11472|2874"
"11:57:57","0.00","4","1.00","0.00","200.00","24.00","18.00","1.00","1.00","3.0","0.00","0.00","0","2","239.75","11.25","1.00","0.00","245.00","11567|225"
"11:57:57","0.02","10","1.25","0.00","200.00","16.00","25.90","0.90","0.90","1.95","0.00","0.00","0","10","236.60","12.85","1.00","0.00","245.00","11924|6737"
"11:57:57","0.01","10","1.00","0.00","200.00","5.60","10.20","4.10","4.10","2.0","0.00","0.00","0","10","245.00","11.10","1.00","0.00","245.00","12191|9101"
"11:57:57","0.00","5","1.03","0.00","200.00","4.00","13.29","0.32","0.32","2.0","0.00","0.00","0","5","239.44","6.47","1.00","0.00","245.00","9729|8604"
"11:57:58","0.00","3","1.00","0.00","200.00","16.00","20.67","0.67","0.67","1.67","0.00","0.00","0","3","245.00","9.33","1.00","0.00","245.00","10139|1312"
"11:57:58","0.00","2","1.00","0.00","200.00","4.00","18.00","0.00","0.00","2.0","0.00","0.00","0","2","245.00","10.00","1.00","16.00","217.00","10211|2069"
"11:57:58","0.02","4","1.00","0.00","200.00","5.00","23.00","11.50","11.50","2.0","0.00","0.00","0","4","239.75","9.25","1.00","0.00","245.00","10945|5907"
"11:57:58","0.26","36","1.00","0.00","200.00","17.33","15.71","5.74","5.74","2.0","2.94","0.00","0","34","242.67","8.19","1.00","0.00","245.00","11288|9333"
"11:57:58","0.17","16","1.03","0.00","200.00","69.00","7.00","2.74","2.74","1.0","0.00","0.00","0","10","240.66","6.00","1.00","0.00","245.00","11472|2874"
"11:57:58","0.01","4","1.25","0.00","200.00","4.00","16.75","3.00","3.00","3.0","0.00","0.00","0","4","245.00","8.75","1.00","0.00","245.00","11805|4796"
"11:57:58","0.01","3","1.00","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","3","245.00","12.67","1.00","0.00","245.00","11924|6737"
"11:57:58","0.00","2","1.00","0.00","200.00","6.00","12.00","9.00","9.00","1.0","0.00","0.00","0","1","234.50","6.00","1.00","0.00","245.00","12381|2491"
"11:57:58","0.01","5","1.00","0.00","200.00","4.80","14.10","1.19","1.19","2.0","0.00","0.00","0","5","240.00","7.10","1.00","0.00","245.00","9729|8604"
"11:57:58","0.00","3","1.00","0.00","200.00","8.00","13.00","0.00","0.00","1.67","0.00","0.00","6","2","245.00","6.67","1.00","0.00","245.00","9906|5797"
"11:57:59","0.00","6","1.00","0.00","200.00","4.00","18.33","0.67","0.67","2.0","0.00","0.00","0","6","241.50","10.33","1.00","16.00","217.00","10211|2069"
"11:57:59","0.08","12","1.33","0.00","200.00","6.33","23.00","9.67","9.67","2.0","0.00","0.00","0","12","238.00","9.33","1.00","0.00","245.00","10945|5907"
"11:57:59","0.38","54","1.20","0.00","200.00","14.44","11.14","5.65","5.65","1.91","4.00","0.00","0","50","240.80","7.71","1.00","0.00","245.00","11210|1053"
"11:57:59","0.03","14","1.07","0.00","200.00","28.57","5.10","0.29","0.29","1.0","0.00","0.00","0","10","242.40","2.11","1.00","0.00","245.00","11472|2874"
"11:57:59","0.01","10","1.20","0.00","200.00","19.20","9.63","0.38","0.38","2.6","0.00","0.00","6","7","238.70","9.00","1.00","0.00","245.00","11567|225"
"11:57:59","9.12","32","1.38","0.00","200.00","160.66","26.29","21.45","21.45","2.0","0.00","0.00","2860476","15","240.41","12.38","1.00","0.00","245.00","11924|6737"
"11:57:59","0.00","4","1.25","0.00","200.00","16.00","6.50","0.25","0.25","1.25","25.00","0.00","0","4","239.75","11.00","1.00","0.00","245.00","12165|4564"
"11:57:59","0.01","2","1.00","0.00","200.00","10.00","11.00","3.50","3.50","2.0","0.00","0.00","0","2","245.00","11.00","1.00","0.00","245.00","12191|9101"
"11:57:59","0.00","3","1.33","0.00","200.00","4.00","14.33","4.33","4.33","2.0","0.00","0.00","0","3","245.00","7.33","1.00","0.00","245.00","9729|8604"
"11:57:59","0.00","1","1.00","0.00","200.00","16.00","14.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","12.00","1.00","0.00","245.00","9906|5797"
"11:58:00","0.00","1","1.00","0.00","200.00","16.00","8.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","6.00","1.00","0.00","245.00","10139|1312"
"11:58:00","0.00","3","1.00","0.00","200.00","4.00","18.00","4.00","4.00","2.0","0.00","0.00","0","3","245.00","9.67","1.00","16.00","217.00","10211|2069"
"11:58:00","0.02","4","1.25","0.00","200.00","5.00","22.50","8.50","8.50","2.0","0.00","0.00","0","4","245.00","9.00","1.00","0.00","245.00","10945|5907"
"11:58:00","0.55","81","1.04","0.00","200.00","12.64","13.28","6.52","6.52","2.0","1.33","0.00","0","75","241.37","7.22","1.00","0.00","245.00","11210|1053"
"11:58:00","0.02","7","1.00","0.00","200.00","16.00","17.71","1.43","1.43","2.0","0.00","0.00","0","7","242.00","8.43","1.00","0.00","245.00","11288|9333"
"11:58:00","0.00","6","1.00","0.00","200.00","24.00","14.67","0.00","0.00","2.0","0.00","0.00","0","3","241.50","9.33","1.00","0.00","245.00","11567|225"
"11:58:00","0.00","3","1.33","0.00","200.00","4.00","17.00","1.33","1.33","3.0","0.00","0.00","0","3","238.00","9.00","1.00","0.00","245.00","11805|4796"
"11:58:00","0.03","6","1.17","0.00","200.00","16.00","26.00","4.00","4.00","2.0","0.00","0.00","0","6","245.00","13.17","1.00","0.00","245.00","11924|6737"
"11:58:00","0.00","1","1.00","0.00","200.00","16.00","12.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","12.00","1.00","0.00","245.00","12191|9101"
"11:58:00","0.00","3","1.00","0.00","200.00","8.00","6.33","1.00","1.00","1.0","33.33","0.00","0","3","245.00","12.67","1.00","0.00","245.00","9970|7327"
"11:58:01","0.00","1","1.00","0.00","200.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","6","0","245.00","7.00","1.00","0.00","245.00","10139|1312"
"11:58:01","0.05","9","1.33","0.00","200.00","7.56","18.22","5.67","5.67","2.0","0.00","0.00","0","9","235.67","11.22","1.00","16.00","217.00","10211|2069"
"11:58:01","0.01","6","1.67","0.00","200.00","16.00","13.67","0.33","0.33","1.5","16.67","0.00","0","6","241.50","10.83","1.00","0.00","245.00","10742|9277"
"11:58:01","0.58","92","1.12","0.00","200.00","13.09","12.92","6.77","6.77","2.0","0.00","1.35","0","74","240.66","7.35","1.00","0.00","245.00","11210|1053"
"11:58:01","0.01","5","1.00","0.00","200.00","16.00","22.20","2.40","2.40","2.0","0.00","0.00","0","5","240.80","9.80","1.00","0.00","245.00","11288|9333"
"11:58:01","0.00","5","1.00","0.00","200.00","25.60","12.00","0.00","0.00","3.0","0.00","100.00","0","1","240.80","8.00","1.00","0.00","245.00","11567|225"
"11:58:01","0.01","3","1.33","0.00","200.00","16.00","26.00","2.00","2.00","2.0","0.00","0.00","0","3","231.00","12.67","1.00","0.00","245.00","11924|6737"
"11:58:01","2.89","67","1.07","0.00","200.00","37.96","18.74","9.17","9.17","2.91","15.15","0.00","216279","62","242.49","12.03","1.00","0.00","245.00","11968|8136"
"11:58:01","0.00","2","1.00","0.00","200.00","4.00","14.50","6.50","6.50","2.0","0.00","0.00","0","2","245.00","7.00","1.00","0.00","245.00","9729|8604"
"11:58:01","0.00","1","2.00","0.00","200.00","16.00","13.00","0.00","0.00","1.0","0.00","0.00","0","1","245.00","11.00","1.00","0.00","245.00","9906|5797"
