Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rnti_count,0.00781242058874261,0.08838789842926807,0.06846060314764388,0.5004896781470171,0.12352299247289888,31.298158087282822,26.29970525109677
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rb_down,0.01197090545773791,0.10941163310058903,0.059187136052633406,0.3658560540278786,0.10958867030866608,68.52030279958238,45.26581604717438
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rb_up,0.019426454126831565,0.13937881520098944,0.06888852580279099,0.3763312163056778,0.13937881380720135,1876.2890437788471,129.79666421501855
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,down,0.009529533363659354,0.09761932884249591,0.06119151053308612,0.32517467406514255,0.09798286871365214,49.546354245606324,37.22123073641976
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,up,0.01611680029326688,0.12695196057275712,0.06521001709409927,0.33013090129148015,0.12695195930323755,7634362238297.185,117.44087028031072
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rnti_count,0.008241296819532807,0.09078158854929125,0.07039371703798819,0.47324326694937024,0.12686819890876283,32.34098869823516,26.816065635296283
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rb_down,0.012273235087052928,0.11078463380384902,0.061760198248756115,0.34982026492058704,0.11096389264233505,76.831705793462,49.07134447001699
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,rb_up,0.021062613549324045,0.14512964393715036,0.07505759367730554,0.3232236626184589,0.14512964248585397,2173.7979759976847,137.80111483409553
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,down,0.010117317235853313,0.10058487578087132,0.06472750840797326,0.2836041211174082,0.10095945951562164,57.331105832230065,40.76643334795588
B(FULL-BASE)_t+5,5,Basic Multistep LSTM,up,0.017704220015543677,0.13305720580090233,0.07216611066952237,0.2632089773144314,0.1330572044703303,6584042185016.326,124.80853690301257
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rnti_count,0.008448048008638565,0.09191326350771452,0.07180064120635439,0.460067917282181,0.12844972624288029,33.8399823637303,27.59183461681402
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rb_down,0.012910095809546886,0.11362260254697076,0.06265088380861568,0.3160309691589944,0.11380645345714656,76.11951071066015,49.33328160261608
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,rb_up,0.022125930136119947,0.14874787439193862,0.07937274526435413,0.2889356555458602,0.14874787290445993,2546.9661797134995,141.41581300984132
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,down,0.010098019521277765,0.10048890247822277,0.06330756369918701,0.2849827681395578,0.10086312880299607,52.77543318923444,39.113663739136484
B(FULL-BASE)_t+6,6,Basic Multistep LSTM,up,0.01803922488709105,0.13431018162109323,0.07247645277815369,0.24922120873671394,0.13431018027799144,7305965291401.471,126.15175233768345
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rnti_count,0.00811444844591767,0.09008023338067941,0.06506618263489593,0.4807912441688432,0.12588804788409969,26.038073666200635,24.139383563193757
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rb_down,0.008500171915226744,0.09219637690943579,0.04314466944280122,0.5500947593798255,0.09234555838767823,39.65673814642204,37.69263612481485
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,rb_up,0.012275533373706815,0.11079500608649659,0.04519631007204832,0.6066320114337563,0.11079500497854657,700.8415445016439,105.396351701992
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,down,0.007252242761566541,0.08516010076066456,0.04940920699093942,0.48693129762404785,0.08547724176568144,36.965631992657855,31.029401945905988
B(FULL-BASE)_t+1,1,Seq2Seq LSTM,up,0.011290359474683234,0.10625610323498239,0.045195759514850956,0.5324768247460867,0.10625610217242137,9577694712637.916,86.46457707628127
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rnti_count,0.008539306176284272,0.09240836637601745,0.067467046960133,0.4537473625566183,0.12914163756741115,27.23998492646859,25.14010653173468
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rb_down,0.009739873116490862,0.09869079550034472,0.046916611170704225,0.48432614837942534,0.09885048549311012,44.58680169451562,39.75231145081843
