Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rnti_count,2442605.1406036494,1562.8835979060148,1187.2432168733415,0.5708795141044658,0.11444666065501392,27.13494458427016,23.737117034271243
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rb_down,0.0008418669010033238,0.029014942719283867,0.014794006403816815,0.5494517788997562,0.09241152047407745,51.33692807065066,36.843246579436276
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,rb_up,9.296143575290618e-05,0.009641651090601971,0.004717115547600634,0.5741831330858072,0.11527418391247955,1738.2007840861495,127.61130039318908
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,down,5365461396418861.0,73249309.86991523,44604881.78730321,0.45611130728225624,0.0880071095327751,42.20680179275302,32.55247163417235
B(FULL-BASE)_t+1,1,Basic Multistep LSTM,up,183154762530937.44,13533468.237334339,6506344.303155615,0.49850085425147195,0.11004933224943457,13245161568741.748,104.77754838136218
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rnti_count,2626280.14101179,1620.5801865417798,1243.4391247515634,0.5387302336639412,0.11867165982283194,28.929912133053325,24.85147756147084
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rb_down,0.0009454291943369896,0.03074783235184213,0.016039161556596668,0.4938778765830255,0.0979307099244169,57.59447963126173,41.88317650344558
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,rb_up,0.00010697809341848453,0.01034302148399995,0.005136008854298979,0.5095687956469396,0.1236596667472747,1770.4956610925294,131.03201398412074
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,down,5714455249729404.0,75594015.9650842,46788964.51698116,0.4206418681618199,0.09082421192604219,45.71398721955143,34.83837141840771
B(FULL-BASE)_t+2,2,Basic Multistep LSTM,up,208198540426935.44,14429086.610972138,7116781.640438421,0.4291125114660578,0.11733218112754137,10131580125728.05,110.73869198768647
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rnti_count,2726515.152081953,1651.2162644795965,1264.78829834527,0.5212595899210537,0.1209150750203857,29.86214461699459,25.430202399245992
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rb_down,0.0010791628391071438,0.03285061398371641,0.017831141265516708,0.42201046161141986,0.1046279917252634,65.26634985149744,45.36523539633243
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,rb_up,0.00011651663617624605,0.010794287200933929,0.00516774052481625,0.4655830368736483,0.12905493429620615,2046.1475583402275,126.86291933881063
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,down,6092366637877491.0,78053613.8681451,47980876.973309875,0.38185070412233457,0.09377935378943562,44.59640323389658,34.768058074943184
B(FULL-BASE)_t+3,3,Basic Multistep LSTM,up,212192065448172.38,14566813.839964194,6943198.683111978,0.4177123161138905,0.11845212978499846,8261499989277.941,107.77377070001342
B(FULL-BASE)_t+4,4,Basic Multistep LSTM,rnti_count,2845395.595001239,1686.8300433064496,1306.5295738563602,0.5004896577009079,0.12352299672709537,31.298158087282822,26.29970525109677
